,employerId,yrmn,monthly_salary
1504,870.0,2023-5,17079.763905599997
1505,871.0,2022-10,16655.0500496
1506,871.0,2022-11,16655.0500496
1507,871.0,2022-12,16655.0500496
1508,871.0,2022-3,21455.0500496
1509,871.0,2022-4,16655.0500496
1510,871.0,2022-5,16655.0500496
1511,871.0,2022-6,16655.0500496
1512,871.0,2022-7,16655.0500496
1513,871.0,2022-8,16655.0500496
1514,871.0,2022-9,16655.0500496
1515,871.0,2023-1,16655.0500496
1516,871.0,2023-2,16655.0500496
1517,871.0,2023-3,16655.0500496
1518,871.0,2023-4,16655.0500496
1519,871.0,2023-5,16655.0500496
1520,872.0,2022-10,8553.349056
1521,872.0,2022-11,8553.349056
1522,872.0,2022-12,8553.349056
1523,872.0,2022-3,8553.349056
1524,872.0,2022-4,8553.349056
1525,872.0,2022-5,8553.349056
1526,872.0,2022-6,8553.349056
1527,872.0,2022-7,8553.349056
1528,872.0,2022-8,8553.349056
1529,872.0,2022-9,8553.349056
1530,872.0,2023-1,8553.349056
1531,872.0,2023-2,8553.349056
1532,872.0,2023-3,8553.349056
1533,872.0,2023-4,8553.349056
1534,872.0,2023-5,8553.349056
1535,873.0,2022-10,27304.3985248
1536,873.0,2022-11,27304.3985248
1537,873.0,2022-12,27304.3985248
1538,873.0,2022-3,27304.3985248
1539,873.0,2022-4,27304.3985248
1540,873.0,2022-5,27304.3985248
1541,873.0,2022-6,27304.3985248
1542,873.0,2022-7,27304.3985248
1543,873.0,2022-8,27304.3985248
1544,873.0,2022-9,27304.3985248
1545,873.0,2023-1,27304.3985248
1546,873.0,2023-2,27304.3985248
1547,873.0,2023-3,27304.3985248
1548,873.0,2023-4,27304.3985248
1549,873.0,2023-5,27304.3985248
1550,874.0,2022-10,22386.6408
1551,874.0,2022-11,22386.6408
1552,874.0,2022-12,22386.6408
1553,874.0,2022-3,22386.6408
1554,874.0,2022-4,22386.6408
1555,874.0,2022-5,22386.6408
1556,874.0,2022-6,22386.6408
1557,874.0,2022-7,22386.6408
1558,874.0,2022-8,22386.6408
1559,874.0,2022-9,22386.6408
1560,874.0,2023-1,22386.6408
1561,874.0,2023-2,22386.6408
1562,874.0,2023-3,22386.6408
1563,874.0,2023-4,22386.6408
1564,874.0,2023-5,22386.6408
1565,875.0,2022-10,8570.167611199999
1566,875.0,2022-11,8570.167611199999
1567,875.0,2022-12,8570.167611199999
1568,875.0,2022-3,10170.167611199999
1569,875.0,2022-4,8570.167611199999
1570,875.0,2022-5,8570.167611199999
1571,875.0,2022-6,8570.167611199999
1572,875.0,2022-7,8570.167611199999
1573,875.0,2022-8,8570.167611199999
1574,875.0,2022-9,8570.167611199999
1575,875.0,2023-1,8570.167611199999
1576,875.0,2023-2,8570.167611199999
1577,875.0,2023-3,8570.167611199999
1578,875.0,2023-4,8570.167611199999
1579,875.0,2023-5,8570.167611199999
1580,876.0,2022-10,22592.229001599997
1581,876.0,2022-11,22592.229001599997
1582,876.0,2022-12,22592.229001599997
1583,876.0,2022-3,40248.628015999995
1584,876.0,2022-4,24667.9652048
1585,876.0,2022-5,22592.229001599997
1586,876.0,2022-6,22592.229001599997
1587,876.0,2022-7,22592.229001599997
1588,876.0,2022-8,22592.229001599997
1589,876.0,2022-9,22592.229001599997
1590,876.0,2023-1,22592.229001599997
1591,876.0,2023-2,22592.229001599997
1592,876.0,2023-3,22592.229001599997
1593,876.0,2023-4,22592.229001599997
1594,876.0,2023-5,22592.229001599997
1595,877.0,2022-10,35182.9644
1596,877.0,2022-11,35182.9644
1597,877.0,2022-12,35182.9644
1598,877.0,2022-3,36782.9644
1599,877.0,2022-4,35182.9644
1600,877.0,2022-5,35182.9644
1601,877.0,2022-6,35182.9644
1602,877.0,2022-7,35182.9644
1603,877.0,2022-8,35182.9644
1604,877.0,2022-9,35182.9644
1605,877.0,2023-1,35182.9644
1606,877.0,2023-2,35182.9644
1607,877.0,2023-3,35182.9644
1608,877.0,2023-4,35182.9644
1609,877.0,2023-5,35182.9644
1610,878.0,2022-10,19633.1204304
1611,878.0,2022-11,19633.1204304
1612,878.0,2022-12,19633.1204304
1613,878.0,2022-3,61349.119496
1614,878.0,2022-4,19633.1204304
1615,878.0,2022-5,19633.1204304
1616,878.0,2022-6,19633.1204304
1617,878.0,2022-7,19633.1204304
1618,878.0,2022-8,19633.1204304
1619,878.0,2022-9,19633.1204304
1620,878.0,2023-1,19633.1204304
1621,878.0,2023-2,19633.1204304
1622,878.0,2023-3,19633.1204304
1623,878.0,2023-4,19633.1204304
1624,878.0,2023-5,19633.1204304
1625,879.0,2022-10,6849.8524816
1626,879.0,2022-11,6849.8524816
1627,879.0,2022-12,6849.8524816
1628,879.0,2022-3,6849.8524816
1629,879.0,2022-4,6849.8524816
1630,879.0,2022-5,6849.8524816
1631,879.0,2022-6,6849.8524816
1632,879.0,2022-7,6849.8524816
1633,879.0,2022-8,6849.8524816
1634,879.0,2022-9,6849.8524816
1635,879.0,2023-1,6849.8524816
1636,879.0,2023-2,6849.8524816
1637,879.0,2023-3,6849.8524816
1638,879.0,2023-4,6849.8524816
1639,879.0,2023-5,6849.8524816
1640,880.0,2022-10,8179.4287088
1641,880.0,2022-11,8179.4287088
1642,880.0,2022-12,8179.4287088
1643,880.0,2022-3,11937.027142399998
1644,880.0,2022-4,10310.8321184
1645,880.0,2022-5,8179.4287088
1646,880.0,2022-6,8179.4287088
1647,880.0,2022-7,8179.4287088
1648,880.0,2022-8,8179.4287088
1649,880.0,2022-9,8179.4287088
1650,880.0,2023-1,8179.4287088
1651,880.0,2023-2,8179.4287088
1652,880.0,2023-3,8179.4287088
1653,880.0,2023-4,8179.4287088
1654,880.0,2023-5,8179.4287088
1655,881.0,2022-10,8631.2123904
1656,881.0,2022-11,8631.2123904
1657,881.0,2022-12,8631.2123904
1658,881.0,2022-3,8631.2123904
1659,881.0,2022-4,8631.2123904
1660,881.0,2022-5,8631.2123904
1661,881.0,2022-6,8631.2123904
1662,881.0,2022-7,8631.2123904
1663,881.0,2022-8,8631.2123904
1664,881.0,2022-9,8631.2123904
1665,881.0,2023-1,8631.2123904
1666,881.0,2023-2,8631.2123904
1667,881.0,2023-3,8631.2123904
1668,881.0,2023-4,8631.2123904
1669,881.0,2023-5,8631.2123904
1670,882.0,2022-10,6887.023104
1671,882.0,2022-11,6887.023104
1672,882.0,2022-12,6887.023104
1673,882.0,2022-3,40474.557632
1674,882.0,2022-4,6887.023104
1675,882.0,2022-5,6887.023104
1676,882.0,2022-6,6887.023104
1677,882.0,2022-7,6887.023104
1678,882.0,2022-8,6887.023104
1679,882.0,2022-9,6887.023104
1680,882.0,2023-1,6887.023104
1681,882.0,2023-2,6887.023104
1682,882.0,2023-3,6887.023104
1683,882.0,2023-4,6887.023104
1684,882.0,2023-5,6887.023104
1685,883.0,2022-10,22405.842848
1686,883.0,2022-11,22405.842848
1687,883.0,2022-12,22405.842848
1688,883.0,2022-3,22405.842848
1689,883.0,2022-4,22405.842848
1690,883.0,2022-5,22405.842848
1691,883.0,2022-6,22405.842848
1692,883.0,2022-7,22405.842848
1693,883.0,2022-8,22405.842848
1694,883.0,2022-9,22405.842848
1695,883.0,2023-1,22405.842848
1696,883.0,2023-2,22405.842848
1697,883.0,2023-3,22405.842848
1698,883.0,2023-4,22405.842848
1699,883.0,2023-5,22405.842848
1700,884.0,2022-10,4815.5850576
1701,884.0,2022-11,4815.5850576
1702,884.0,2022-12,4815.5850576
1703,884.0,2022-3,39669.8744288
1704,884.0,2022-4,4815.5850576
1705,884.0,2022-5,4815.5850576
1706,884.0,2022-6,4815.5850576
1707,884.0,2022-7,4815.5850576
1708,884.0,2022-8,4815.5850576
1709,884.0,2022-9,4815.5850576
1710,884.0,2023-1,4815.5850576
1711,884.0,2023-2,4815.5850576
1712,884.0,2023-3,4815.5850576
1713,884.0,2023-4,4815.5850576
1714,884.0,2023-5,4815.5850576
1715,885.0,2022-10,16567.0094432
1716,885.0,2022-11,16567.0094432
1717,885.0,2022-12,16567.0094432
1718,885.0,2022-3,19655.3537648
1719,885.0,2022-4,16567.0094432
1720,885.0,2022-5,16567.0094432
1721,885.0,2022-6,16567.0094432
1722,885.0,2022-7,16567.0094432
1723,885.0,2022-8,16567.0094432
1724,885.0,2022-9,16567.0094432
1725,885.0,2023-1,16567.0094432
1726,885.0,2023-2,16567.0094432
1727,885.0,2023-3,16567.0094432
1728,885.0,2023-4,16567.0094432
1729,885.0,2023-5,16567.0094432
1730,886.0,2022-10,9815.6385376
1731,886.0,2022-11,9815.6385376
1732,886.0,2022-12,9815.6385376
1733,886.0,2022-3,9815.6385376
1734,886.0,2022-4,9815.6385376
1735,886.0,2022-5,9815.6385376
1736,886.0,2022-6,9815.6385376
1737,886.0,2022-7,9815.6385376
1738,886.0,2022-8,9815.6385376
1739,886.0,2022-9,9815.6385376
1740,886.0,2023-1,9815.6385376
1741,886.0,2023-2,9815.6385376
1742,886.0,2023-3,9815.6385376
1743,886.0,2023-4,9815.6385376
1744,886.0,2023-5,9815.6385376
1745,887.0,2022-10,13836.5385472
1746,887.0,2022-11,13836.5385472
1747,887.0,2022-12,13836.5385472
1748,887.0,2022-3,15436.5385472
1749,887.0,2022-4,13836.5385472
1750,887.0,2022-5,13836.5385472
1751,887.0,2022-6,13836.5385472
1752,887.0,2022-7,13836.5385472
1753,887.0,2022-8,13836.5385472
1754,887.0,2022-9,13836.5385472
1755,887.0,2023-1,13836.5385472
1756,887.0,2023-2,13836.5385472
1757,887.0,2023-3,13836.5385472
1758,887.0,2023-4,13836.5385472
1759,887.0,2023-5,13836.5385472
1760,888.0,2022-10,7065.0854768
1761,888.0,2022-11,7065.0854768
1762,888.0,2022-12,7065.0854768
1763,888.0,2022-3,47941.6242416
1764,888.0,2022-4,8768.274592
1765,888.0,2022-5,7065.0854768
1766,888.0,2022-6,7065.0854768
1767,888.0,2022-7,7065.0854768
1768,888.0,2022-8,7065.0854768
1769,888.0,2022-9,7065.0854768
1770,888.0,2023-1,7065.0854768
1771,888.0,2023-2,7065.0854768
1772,888.0,2023-3,7065.0854768
1773,888.0,2023-4,7065.0854768
1774,888.0,2023-5,7065.0854768
1775,889.0,2022-10,7442.4417232
1776,889.0,2022-11,7442.4417232
1777,889.0,2022-12,7442.4417232
1778,889.0,2022-3,7442.4417232
1779,889.0,2022-4,7442.4417232
1780,889.0,2022-5,7442.4417232
1781,889.0,2022-6,7442.4417232
1782,889.0,2022-7,7442.4417232
1783,889.0,2022-8,7442.4417232
1784,889.0,2022-9,7442.4417232
1785,889.0,2023-1,7442.4417232
1786,889.0,2023-2,7442.4417232
1787,889.0,2023-3,7442.4417232
1788,889.0,2023-4,7442.4417232
1789,889.0,2023-5,7442.4417232
1790,890.0,2022-10,1836.7084528
1791,890.0,2022-11,1836.7084528
1792,890.0,2022-12,1836.7084528
1793,890.0,2022-3,9836.7084528
1794,890.0,2022-4,1836.7084528
1795,890.0,2022-5,1836.7084528
1796,890.0,2022-6,1836.7084528
1797,890.0,2022-7,1836.7084528
1798,890.0,2022-8,1836.7084528
1799,890.0,2022-9,1836.7084528
1800,890.0,2023-1,1836.7084528
1801,890.0,2023-2,1836.7084528
1802,890.0,2023-3,1836.7084528
1803,890.0,2023-4,1836.7084528
1804,890.0,2023-5,1836.7084528
1805,891.0,2022-10,17748.0573728
1806,891.0,2022-11,17748.0573728
1807,891.0,2022-12,17748.0573728
1808,891.0,2022-3,17748.0573728
1809,891.0,2022-4,17748.0573728
1810,891.0,2022-5,17748.0573728
1811,891.0,2022-6,17748.0573728
1812,891.0,2022-7,17748.0573728
1813,891.0,2022-8,17748.0573728
1814,891.0,2022-9,17748.0573728
1815,891.0,2023-1,17748.0573728
1816,891.0,2023-2,17748.0573728
1817,891.0,2023-3,17748.0573728
1818,891.0,2023-4,17748.0573728
1819,891.0,2023-5,17748.0573728
1820,1279.0,2022-10,14075.167500800002
1821,1279.0,2022-11,14075.167500800002
1822,1279.0,2022-12,14075.167500800002
1823,1279.0,2022-3,20475.167500800002
1824,1279.0,2022-4,14075.167500800002
1825,1279.0,2022-5,14075.167500800002
1826,1279.0,2022-6,14075.167500800002
1827,1279.0,2022-7,14075.167500800002
1828,1279.0,2022-8,14075.167500800002
1829,1279.0,2022-9,14075.167500800002
1830,1279.0,2023-1,14075.167500800002
1831,1279.0,2023-2,14075.167500800002
1832,1279.0,2023-3,14075.167500800002
1833,1279.0,2023-4,14075.167500800002
1834,1279.0,2023-5,14075.167500800002
1835,1280.0,2022-10,8271.0023552
1836,1280.0,2022-11,8271.0023552
1837,1280.0,2022-12,8271.0023552
1838,1280.0,2022-3,94630.87310879999
1839,1280.0,2022-4,8271.0023552
1840,1280.0,2022-5,8271.0023552
1841,1280.0,2022-6,8271.0023552
1842,1280.0,2022-7,8271.0023552
1843,1280.0,2022-8,8271.0023552
1844,1280.0,2022-9,8271.0023552
1845,1280.0,2023-1,8271.0023552
1846,1280.0,2023-2,8271.0023552
1847,1280.0,2023-3,8271.0023552
1848,1280.0,2023-4,8271.0023552
1849,1280.0,2023-5,8271.0023552
1850,1281.0,2022-10,17987.7280704
1851,1281.0,2022-11,17987.7280704
1852,1281.0,2022-12,17987.7280704
1853,1281.0,2022-3,23150.9210112
1854,1281.0,2022-4,19708.792384
1855,1281.0,2022-5,17987.7280704
1856,1281.0,2022-6,17987.7280704
1857,1281.0,2022-7,17987.7280704
1858,1281.0,2022-8,17987.7280704
1859,1281.0,2022-9,17987.7280704
1860,1281.0,2023-1,17987.7280704
1861,1281.0,2023-2,17987.7280704
1862,1281.0,2023-3,17987.7280704
1863,1281.0,2023-4,17987.7280704
1864,1281.0,2023-5,17987.7280704
1865,1282.0,2022-10,9358.2153504
1866,1282.0,2022-11,9358.2153504
1867,1282.0,2022-12,9358.2153504
1868,1282.0,2022-3,20558.2153504
1869,1282.0,2022-4,9358.2153504
1870,1282.0,2022-5,9358.2153504
1871,1282.0,2022-6,9358.2153504
1872,1282.0,2022-7,9358.2153504
1873,1282.0,2022-8,9358.2153504
1874,1282.0,2022-9,9358.2153504
1875,1282.0,2023-1,9358.2153504
1876,1282.0,2023-2,9358.2153504
1877,1282.0,2023-3,9358.2153504
1878,1282.0,2023-4,9358.2153504
1879,1282.0,2023-5,9358.2153504
1880,1283.0,2022-10,18599.7125424
1881,1283.0,2022-11,18599.7125424
1882,1283.0,2022-12,18599.7125424
1883,1283.0,2022-3,21799.7125424
1884,1283.0,2022-4,18599.7125424
1885,1283.0,2022-5,18599.7125424
1886,1283.0,2022-6,18599.7125424
1887,1283.0,2022-7,18599.7125424
1888,1283.0,2022-8,18599.7125424
1889,1283.0,2022-9,18599.7125424
1890,1283.0,2023-1,18599.7125424
1891,1283.0,2023-2,18599.7125424
1892,1283.0,2023-3,18599.7125424
1893,1283.0,2023-4,18599.7125424
1894,1283.0,2023-5,18599.7125424
1895,1284.0,2022-10,14794.7912064
1896,1284.0,2022-11,14794.7912064
1897,1284.0,2022-12,14794.7912064
1898,1284.0,2022-3,16394.7912064
1899,1284.0,2022-4,14794.7912064
1900,1284.0,2022-5,14794.7912064
1901,1284.0,2022-6,14794.7912064
1902,1284.0,2022-7,14794.7912064
1903,1284.0,2022-8,14794.7912064
1904,1284.0,2022-9,14794.7912064
1905,1284.0,2023-1,14794.7912064
1906,1284.0,2023-2,14794.7912064
1907,1284.0,2023-3,14794.7912064
1908,1284.0,2023-4,14794.7912064
1909,1284.0,2023-5,14794.7912064
1910,1285.0,2022-10,26164.8424352
1911,1285.0,2022-11,26164.8424352
1912,1285.0,2022-12,26164.8424352
1913,1285.0,2022-3,109296.857712
1914,1285.0,2022-4,26164.8424352
1915,1285.0,2022-5,26164.8424352
1916,1285.0,2022-6,26164.8424352
1917,1285.0,2022-7,26164.8424352
1918,1285.0,2022-8,26164.8424352
1919,1285.0,2022-9,26164.8424352
1920,1285.0,2023-1,26164.8424352
1921,1285.0,2023-2,26164.8424352
1922,1285.0,2023-3,26164.8424352
1923,1285.0,2023-4,26164.8424352
1924,1285.0,2023-5,26164.8424352
1925,1286.0,2022-10,14021.794854400001
1926,1286.0,2022-11,14021.794854400001
1927,1286.0,2022-12,14021.794854400001
1928,1286.0,2022-3,14021.794854400001
1929,1286.0,2022-4,14021.794854400001
1930,1286.0,2022-5,14021.794854400001
1931,1286.0,2022-6,14021.794854400001
1932,1286.0,2022-7,14021.794854400001
1933,1286.0,2022-8,14021.794854400001
1934,1286.0,2022-9,14021.794854400001
1935,1286.0,2023-1,14021.794854400001
1936,1286.0,2023-2,14021.794854400001
1937,1286.0,2023-3,14021.794854400001
1938,1286.0,2023-4,14021.794854400001
1939,1286.0,2023-5,14021.794854400001
1940,1287.0,2022-10,14908.1099632
1941,1287.0,2022-11,14908.1099632
1942,1287.0,2022-12,14908.1099632
1943,1287.0,2022-3,61789.8686816
1944,1287.0,2022-4,14908.1099632
1945,1287.0,2022-5,14908.1099632
1946,1287.0,2022-6,14908.1099632
1947,1287.0,2022-7,14908.1099632
1948,1287.0,2022-8,14908.1099632
1949,1287.0,2022-9,14908.1099632
1950,1287.0,2023-1,14908.1099632
1951,1287.0,2023-2,14908.1099632
1952,1287.0,2023-3,14908.1099632
1953,1287.0,2023-4,14908.1099632
1954,1287.0,2023-5,14908.1099632
1955,1288.0,2022-10,8856.261016
1956,1288.0,2022-11,8856.261016
1957,1288.0,2022-12,8856.261016
1958,1288.0,2022-3,16856.261016
1959,1288.0,2022-4,8856.261016
1960,1288.0,2022-5,8856.261016
1961,1288.0,2022-6,8856.261016
1962,1288.0,2022-7,8856.261016
1963,1288.0,2022-8,8856.261016
1964,1288.0,2022-9,8856.261016
1965,1288.0,2023-1,8856.261016
1966,1288.0,2023-2,8856.261016
1967,1288.0,2023-3,8856.261016
1968,1288.0,2023-4,8856.261016
1969,1288.0,2023-5,8856.261016
1970,1289.0,2022-10,15465.0195504
1971,1289.0,2022-11,15465.0195504
1972,1289.0,2022-12,15465.0195504
1973,1289.0,2022-3,20265.0195504
1974,1289.0,2022-4,15465.0195504
1975,1289.0,2022-5,15465.0195504
1976,1289.0,2022-6,15465.0195504
1977,1289.0,2022-7,15465.0195504
1978,1289.0,2022-8,15465.0195504
1979,1289.0,2022-9,15465.0195504
1980,1289.0,2023-1,15465.0195504
1981,1289.0,2023-2,15465.0195504
1982,1289.0,2023-3,15465.0195504
1983,1289.0,2023-4,15465.0195504
1984,1289.0,2023-5,15465.0195504
1985,1290.0,2022-10,7559.518241600001
1986,1290.0,2022-11,7559.518241600001
1987,1290.0,2022-12,7559.518241600001
1988,1290.0,2022-3,28359.5182416
1989,1290.0,2022-4,7559.518241600001
1990,1290.0,2022-5,7559.518241600001
1991,1290.0,2022-6,7559.518241600001
1992,1290.0,2022-7,7559.518241600001
1993,1290.0,2022-8,7559.518241600001
1994,1290.0,2022-9,7559.518241600001
1995,1290.0,2023-1,7559.518241600001
1996,1290.0,2023-2,7559.518241600001
1997,1290.0,2023-3,7559.518241600001
1998,1290.0,2023-4,7559.518241600001
1999,1290.0,2023-5,7559.518241600001
2000,1291.0,2022-10,13209.6692336
2001,1291.0,2022-11,13209.6692336
2002,1291.0,2022-12,13209.6692336
2003,1291.0,2022-3,82512.50761439999
2004,1291.0,2022-4,13209.6692336
2005,1291.0,2022-5,13209.6692336
2006,1291.0,2022-6,13209.6692336
2007,1291.0,2022-7,13209.6692336
2008,1291.0,2022-8,13209.6692336
2009,1291.0,2022-9,13209.6692336
2010,1291.0,2023-1,13209.6692336
2011,1291.0,2023-2,13209.6692336
2012,1291.0,2023-3,13209.6692336
2013,1291.0,2023-4,13209.6692336
2014,1291.0,2023-5,13209.6692336
2015,1292.0,2022-10,6811.8576592
2016,1292.0,2022-11,6811.8576592
2017,1292.0,2022-12,6811.8576592
2018,1292.0,2022-3,18011.8576592
2019,1292.0,2022-4,6811.8576592
2020,1292.0,2022-5,6811.8576592
2021,1292.0,2022-6,6811.8576592
2022,1292.0,2022-7,6811.8576592
2023,1292.0,2022-8,6811.8576592
2024,1292.0,2022-9,6811.8576592
2025,1292.0,2023-1,6811.8576592
2026,1292.0,2023-2,6811.8576592
2027,1292.0,2023-3,6811.8576592
2028,1292.0,2023-4,6811.8576592
2029,1292.0,2023-5,6811.8576592
2030,1293.0,2022-10,7341.2491904
2031,1293.0,2022-11,7341.2491904
2032,1293.0,2022-12,7341.2491904
2033,1293.0,2022-3,8941.2491904
2034,1293.0,2022-4,7341.2491904
2035,1293.0,2022-5,7341.2491904
2036,1293.0,2022-6,7341.2491904
2037,1293.0,2022-7,7341.2491904
2038,1293.0,2022-8,7341.2491904
2039,1293.0,2022-9,7341.2491904
2040,1293.0,2023-1,7341.2491904
2041,1293.0,2023-2,7341.2491904
2042,1293.0,2023-3,7341.2491904
2043,1293.0,2023-4,7341.2491904
2044,1293.0,2023-5,7341.2491904
2045,1294.0,2022-10,3463.3525744000003
2046,1294.0,2022-11,3463.3525744000003
2047,1294.0,2022-12,3463.3525744000003
2048,1294.0,2022-3,5343.994824
2049,1294.0,2022-4,3463.3525744000003
2050,1294.0,2022-5,3463.3525744000003
2051,1294.0,2022-6,3463.3525744000003
2052,1294.0,2022-7,3463.3525744000003
2053,1294.0,2022-8,3463.3525744000003
2054,1294.0,2022-9,3463.3525744000003
2055,1294.0,2023-1,3463.3525744000003
2056,1294.0,2023-2,3463.3525744000003
2057,1294.0,2023-3,3463.3525744000003
2058,1294.0,2023-4,3463.3525744000003
2059,1294.0,2023-5,3463.3525744000003
2060,1295.0,2022-10,19947.879848
2061,1295.0,2022-11,19947.879848
2062,1295.0,2022-12,19947.879848
2063,1295.0,2022-3,19947.879848
2064,1295.0,2022-4,19947.879848
2065,1295.0,2022-5,19947.879848
2066,1295.0,2022-6,19947.879848
2067,1295.0,2022-7,19947.879848
2068,1295.0,2022-8,19947.879848
2069,1295.0,2022-9,19947.879848
2070,1295.0,2023-1,19947.879848
2071,1295.0,2023-2,19947.879848
2072,1295.0,2023-3,19947.879848
2073,1295.0,2023-4,19947.879848
2074,1295.0,2023-5,19947.879848
2075,1296.0,2022-10,14059.0207792
2076,1296.0,2022-11,14059.0207792
2077,1296.0,2022-12,14059.0207792
2078,1296.0,2022-3,14059.0207792
2079,1296.0,2022-4,14059.0207792
2080,1296.0,2022-5,14059.0207792
2081,1296.0,2022-6,14059.0207792
2082,1296.0,2022-7,14059.0207792
2083,1296.0,2022-8,14059.0207792
2084,1296.0,2022-9,14059.0207792
2085,1296.0,2023-1,14059.0207792
2086,1296.0,2023-2,14059.0207792
2087,1296.0,2023-3,14059.0207792
2088,1296.0,2023-4,14059.0207792
2089,1296.0,2023-5,14059.0207792
2090,1297.0,2022-10,13673.260144
2091,1297.0,2022-11,13673.260144
2092,1297.0,2022-12,13673.260144
2093,1297.0,2022-3,29573.3919712
2094,1297.0,2022-4,15523.2821152
2095,1297.0,2022-5,13673.260144
2096,1297.0,2022-6,13673.260144
2097,1297.0,2022-7,13673.260144
2098,1297.0,2022-8,13673.260144
2099,1297.0,2022-9,13673.260144
2100,1297.0,2023-1,13673.260144
2101,1297.0,2023-2,13673.260144
2102,1297.0,2023-3,13673.260144
2103,1297.0,2023-4,13673.260144
2104,1297.0,2023-5,13673.260144
2105,1298.0,2022-10,23678.6043824
2106,1298.0,2022-11,23678.6043824
2107,1298.0,2022-12,23678.6043824
2108,1298.0,2022-3,31678.6043824
2109,1298.0,2022-4,23678.6043824
2110,1298.0,2022-5,23678.6043824
2111,1298.0,2022-6,23678.6043824
2112,1298.0,2022-7,23678.6043824
2113,1298.0,2022-8,23678.6043824
2114,1298.0,2022-9,23678.6043824
2115,1298.0,2023-1,23678.6043824
2116,1298.0,2023-2,23678.6043824
2117,1298.0,2023-3,23678.6043824
2118,1298.0,2023-4,23678.6043824
2119,1298.0,2023-5,23678.6043824
2120,1299.0,2022-10,20292.7050208
2121,1299.0,2022-11,20292.7050208
2122,1299.0,2022-12,20292.7050208
2123,1299.0,2022-3,25092.7050208
2124,1299.0,2022-4,20292.7050208
2125,1299.0,2022-5,20292.7050208
2126,1299.0,2022-6,20292.7050208
2127,1299.0,2022-7,20292.7050208
2128,1299.0,2022-8,20292.7050208
2129,1299.0,2022-9,20292.7050208
2130,1299.0,2023-1,20292.7050208
2131,1299.0,2023-2,20292.7050208
2132,1299.0,2023-3,20292.7050208
2133,1299.0,2023-4,20292.7050208
2134,1299.0,2023-5,20292.7050208
2135,1300.0,2022-10,11469.660351999999
2136,1300.0,2022-11,11469.660351999999
2137,1300.0,2022-12,11469.660351999999
2138,1300.0,2022-3,60297.5563104
2139,1300.0,2022-4,11469.660351999999
2140,1300.0,2022-5,11469.660351999999
2141,1300.0,2022-6,11469.660351999999
2142,1300.0,2022-7,11469.660351999999
2143,1300.0,2022-8,11469.660351999999
2144,1300.0,2022-9,11469.660351999999
2145,1300.0,2023-1,11469.660351999999
2146,1300.0,2023-2,11469.660351999999
2147,1300.0,2023-3,11469.660351999999
2148,1300.0,2023-4,11469.660351999999
2149,1300.0,2023-5,11469.660351999999
2150,1301.0,2022-10,3278.2165919999998
2151,1301.0,2022-11,3278.2165919999998
2152,1301.0,2022-12,3278.2165919999998
2153,1301.0,2022-3,4878.216592
2154,1301.0,2022-4,3278.2165919999998
2155,1301.0,2022-5,3278.2165919999998
2156,1301.0,2022-6,3278.2165919999998
2157,1301.0,2022-7,3278.2165919999998
2158,1301.0,2022-8,3278.2165919999998
2159,1301.0,2022-9,3278.2165919999998
2160,1301.0,2023-1,3278.2165919999998
2161,1301.0,2023-2,3278.2165919999998
2162,1301.0,2023-3,3278.2165919999998
2163,1301.0,2023-4,3278.2165919999998
2164,1301.0,2023-5,3278.2165919999998
2165,1302.0,2022-10,12644.7539072
2166,1302.0,2022-11,12644.7539072
2167,1302.0,2022-12,12644.7539072
2168,1302.0,2022-3,20644.7539072
2169,1302.0,2022-4,12644.7539072
2170,1302.0,2022-5,12644.7539072
2171,1302.0,2022-6,12644.7539072
2172,1302.0,2022-7,12644.7539072
2173,1302.0,2022-8,12644.7539072
2174,1302.0,2022-9,12644.7539072
2175,1302.0,2023-1,12644.7539072
2176,1302.0,2023-2,12644.7539072
2177,1302.0,2023-3,12644.7539072
2178,1302.0,2023-4,12644.7539072
2179,1302.0,2023-5,12644.7539072
2180,1303.0,2022-10,11974.324254399999
2181,1303.0,2022-11,11974.324254399999
2182,1303.0,2022-12,11974.324254399999
2183,1303.0,2022-3,11974.324254399999
2184,1303.0,2022-4,11974.324254399999
2185,1303.0,2022-5,11974.324254399999
2186,1303.0,2022-6,11974.324254399999
2187,1303.0,2022-7,11974.324254399999
2188,1303.0,2022-8,11974.324254399999
2189,1303.0,2022-9,11974.324254399999
2190,1303.0,2023-1,11974.324254399999
2191,1303.0,2023-2,11974.324254399999
2192,1303.0,2023-3,11974.324254399999
2193,1303.0,2023-4,11974.324254399999
2194,1303.0,2023-5,11974.324254399999
2195,1304.0,2022-10,24167.0476288
2196,1304.0,2022-11,24167.0476288
2197,1304.0,2022-12,24167.0476288
2198,1304.0,2022-3,32596.18056
2199,1304.0,2022-4,24167.0476288
2200,1304.0,2022-5,24167.0476288
2201,1304.0,2022-6,24167.0476288
2202,1304.0,2022-7,24167.0476288
2203,1304.0,2022-8,24167.0476288
2204,1304.0,2022-9,24167.0476288
2205,1304.0,2023-1,24167.0476288
2206,1304.0,2023-2,24167.0476288
2207,1304.0,2023-3,24167.0476288
2208,1304.0,2023-4,24167.0476288
2209,1304.0,2023-5,24167.0476288
2210,1305.0,2022-10,4761.592744
2211,1305.0,2022-11,4761.592744
2212,1305.0,2022-12,4761.592744
2213,1305.0,2022-3,34013.7869344
2214,1305.0,2022-4,6361.592744
2215,1305.0,2022-5,4761.592744
2216,1305.0,2022-6,4761.592744
