pID,Cluster,Eating,Recreating,WorkPlace,TravelMinutes,NumActivities,Home,Leave Home,Come Back,joviality,Average Expenses,Average Income
384,1,48.75,0.0,360.0,70.0,6.75,793.75,500.0,1046.6666666666667,0.949906952,1440.3651980957,3592.7587207798997
385,1,30.71,61.5,343.46666666666664,157.0222222222222,6.04,844.8555555555556,475.0,1075.0,0.569018722,1608.4654548642,3127.3132846535
386,1,20.5,74.87,346.8333333333333,66.7,5.29,930.3452115812918,475.0,1007.9813664596273,0.479804894,1580.5004809145,5528.3473642339
387,1,12.21,77.39,343.46666666666664,106.47777777777777,4.46,899.3318485523386,410.0,938.5248447204968,0.401545108,1524.9804910581,3100.2823165287
388,1,30.77,96.61,347.0444444444444,136.3,6.91,824.9443207126949,465.0,1003.3385093167702,0.687759804,2195.7399577733,4371.138672549
389,1,12.53,75.39,343.46666666666664,166.7111111111111,4.64,838.3222222222222,400.0,970.3105590062112,0.596117189,1526.0994838247,4982.4064468961
390,1,11.83,100.85,347.06666666666666,52.611111111111114,4.8,928.3184855233853,480.0,978.7111801242236,0.76530714,1958.9014213343,3275.0265465333
391,1,19.82,35.43,343.46666666666664,62.05555555555556,3.82,995.2561247216036,405.0,963.3229813664597,0.140477262,1146.2207099235,2625.3123860658
392,1,51.25,0.0,352.5,113.75,6.0,795.0,486.6666666666667,1080.0,0.848830989,1440.3651980957,3592.7587207798997
393,1,11.24,95.87,343.46666666666664,80.83333333333333,4.59,909.0423162583519,455.0,943.5869565217391,0.909124868,1876.1784511538,2859.5679018144
394,1,12.4,75.21,343.46666666666664,134.34444444444443,4.43,871.9888888888889,405.0,965.1552795031056,0.52722067,1517.9171487487,3104.4732490011
395,1,33.61,82.96,343.46666666666664,59.96666666666667,6.81,916.0467706013363,480.0,998.2453416149068,0.675097131,2091.8697089208,3848.3259743052
396,1,11.45,92.71,343.16258351893094,73.4966592427617,4.61,917.5723830734967,415.0,945.0934579439253,0.364809779,1568.5078472478,5611.8215467605
397,1,31.02,50.38,347.0444444444444,76.12222222222222,5.72,931.2777777777778,465.0,1025.0,0.396967817,1541.3764843787,3136.2502599949
398,1,11.02,101.59,343.46666666666664,70.08888888888889,4.85,912.9888888888889,480.0,970.1242236024844,0.963462391,2111.9567599952,3898.3940751336
399,1,20.31,78.38,343.46666666666664,162.22222222222223,5.05,835.0445434298441,385.0,1013.2142857142857,0.082643442,1471.3437510548,3685.6326297449
400,1,27.0,76.51,343.46666666666664,78.88888888888889,6.19,909.9666666666667,475.0,1005.0,0.512379139,1785.5192615253,3063.8550335085
401,1,20.36,60.86,343.46666666666664,96.45555555555555,4.76,917.8841870824053,420.0,973.3385093167702,0.264710804,1361.5017525553,3690.085863326
402,1,22.96,94.57,343.46666666666664,169.76666666666668,6.44,808.2444444444444,470.0,1070.0,0.674497947,1707.8608723683,2130.7262649771
403,1,29.09,85.19,347.03333333333336,221.32222222222222,6.33,755.478841870824,434.72049689440996,1111.9254658385094,0.884407261,1904.1305033656,3577.9071045239
404,1,20.53,52.01,343.46666666666664,124.11111111111111,4.57,899.3318485523386,455.0,1073.2298136645963,0.230962551,1247.5371657841,2503.0425005286
405,1,20.61,80.53,346.73719376391983,164.0,5.48,825.9666666666667,470.0,1090.0,0.617829242,1603.8085927372,3079.6065929088
406,2,45.0,0.0,482.5,160.0,5.8,733.75,430.0,1047.5,0.801609951,1440.3651980957,3592.7587207798997
407,2,40.0,0.0,510.0,72.5,5.4,795.0,467.5,1045.0,0.686077576,1440.3651980957,3592.7587207798997
408,1,19.69,104.74,343.46666666666664,77.72222222222223,5.72,892.4555555555555,520.0,1048.5093167701864,0.794096009,1957.2645522377,2634.1920889275
409,1,31.34,76.67,347.0444444444444,93.34444444444445,6.44,888.630289532294,430.0,998.3074534161491,0.645271398,1735.917237383,4557.6516658162
410,1,20.76,71.07,347.0444444444444,141.56666666666666,5.33,859.0311804008909,460.0,1068.2298136645963,0.175733331,1405.0644497477,3698.0570969981
411,1,31.02,66.09,347.0444444444444,130.42222222222222,6.31,861.8930957683741,440.0,1018.2919254658385,0.507728111,1638.0021879451,3081.9315778074
412,1,19.86,109.14,343.46666666666664,175.67777777777778,6.05,792.4721603563474,445.0,1063.245341614907,0.662852559,1729.8581556198,2140.0517551201
413,1,6.03,71.61,343.46666666666664,118.32222222222222,3.72,898.3222222222222,480.0,1020.0931677018633,0.106292289,1484.7856319234,7636.8652413165
414,1,11.81,76.69,343.16258351893094,144.65555555555557,4.43,860.4888888888889,475.0,1062.5389408099688,0.171319189,1479.3589735634,3634.0911850032
415,1,20.13,80.87,347.0444444444444,77.42222222222222,4.21,957.7728285077951,440.0,1013.3074534161491,0.128459971,1213.8829586316,3664.3895938455
416,1,31.33,53.58,347.0444444444444,105.26666666666667,6.21,896.9333333333333,435.0,1005.0,0.370202736,1552.7185594117,5618.4176602008
417,1,28.18,95.1,343.46666666666664,56.15555555555556,6.42,916.0022271714922,435.0,953.4006211180124,0.695894652,1822.3748157995,2694.447312352
418,1,10.34,118.58,343.46666666666664,42.977777777777774,5.01,923.5,470.0,960.1242236024844,0.976850716,1841.3723652197,3017.2567322636
419,1,30.56,96.99,343.16258351893094,162.19376391982183,6.67,802.7951002227171,435.0,1035.0,0.622118277,1806.7509654106,2376.7389850059
420,1,20.27,101.25,343.46666666666664,169.43333333333334,3.48,906.1247216035634,355.0,1083.167701863354,0.085672033,697.4044353516,3626.0312830955
421,1,12.66,66.96,343.4888888888889,180.37777777777777,4.46,834.1870824053452,370.0,963.5869565217391,0.517662469,1087.2961627395,5524.3644214897
422,1,31.96,49.2,343.46666666666664,167.07777777777778,6.07,842.1444444444444,435.0,1045.0,0.647441392,1154.8637235437,4203.90322161
423,1,20.71,0.0,343.46666666666664,140.56666666666666,3.5,935.478841870824,445.0,1133.1211180124224,0.132465984,691.2015712801,3604.043609522
424,1,29.36,95.97,343.46666666666664,46.611111111111114,6.4,922.5555555555555,450.0,980.0,0.723576465,1549.1964057391,1859.1339237932
425,1,30.53,52.52,343.46666666666664,165.4111111111111,5.8,844.9,385.0,995.0,0.334417031,1118.99980271,3041.7153194598
426,1,29.33,51.63,343.46666666666664,148.35555555555555,5.52,866.6926503340758,455.0,1063.2298136645963,0.469702696,1126.1853065003,3907.9863330011
427,1,23.63,100.11,343.46666666666664,82.57777777777778,6.34,886.6444444444444,455.0,975.2173913043479,0.916735753,1498.5529572261,4653.3024864517
428,1,20.04,115.0,343.46666666666664,133.26666666666668,3.44,943.195991091314,375.0,1053.2608695652175,0.09631243,685.5693431179,3589.0340739689
429,1,14.46,43.3,343.46666666666664,104.77777777777777,4.06,929.0666666666667,440.0,985.2484472049689,0.059265966,915.2812508039,7527.0232246708
430,1,9.71,127.91,343.46666666666664,112.94444444444444,5.32,846.0913140311804,455.0,943.6490683229814,0.949453894,1675.0365279437,2416.1468973997
431,1,31.0,64.24,343.46666666666664,134.01111111111112,6.15,863.9333333333333,450.0,1049.5341614906831,0.420302416,1162.6103197434,2976.6736534134
432,1,19.24,96.3,347.0444444444444,103.06666666666666,5.66,873.0333333333333,520.0,1060.0,0.981851015,1302.2829425074,2337.4368288176
433,1,19.42,185.0,347.0444444444444,101.84444444444445,3.38,971.5256124721603,445.0,1083.1987577639752,0.000985,658.5952263009,6231.4198634337
434,1,14.0,91.59,343.4888888888889,140.6,5.03,846.7888888888889,435.0,965.2484472049689,0.618031654,1251.0204317814,5358.5163979885
435,1,10.73,139.91,343.16258351893094,116.52222222222223,5.74,828.9555555555555,460.0,950.1557632398753,0.725281643,1694.3605357453,1855.1957160903
436,1,30.93,87.14,343.46666666666664,67.9888888888889,6.56,907.5,490.0,1019.8136645962733,0.949412047,1500.2865327928,1864.7013439953
437,1,11.64,79.62,343.16258351893094,76.96666666666667,4.39,927.8396436525612,510.0,1040.0934579439252,0.450502705,1115.1820861787,2940.5725372549
438,1,24.8,56.87,343.46666666666664,151.03333333333333,5.27,862.6391982182628,490.0,1108.05900621118,0.63736647,1180.7688878271,3795.4655301044
439,1,33.93,105.68,343.46666666666664,70.14444444444445,7.37,881.9888888888889,505.0,1035.0,0.930702522,1867.0672364045,2596.4954369574
440,1,20.53,65.98,350.6222222222222,87.96666666666667,4.84,914.6547884187082,510.0,1068.307453416149,0.049076886,980.6902978023,3614.9006400706
441,1,42.34,94.1,343.16258351893094,119.78888888888889,8.35,833.0666666666667,495.0,1025.0,0.800759302,1790.6758000121,1866.2738596591
442,1,30.36,64.88,343.46666666666664,133.83333333333334,6.04,864.6333333333333,410.0,1000.0,0.523649971,1199.5858421622,4955.8273528453
443,1,29.48,91.68,343.46666666666664,82.27777777777777,6.64,890.6124721603563,495.0,1023.3850931677018,0.758121962,1649.8041807847,1859.9717896212
444,1,20.67,35.81,347.05555555555554,90.6,3.98,959.8440979955457,405.0,1003.416149068323,0.048951659,749.7712499981,7530.4293838904
445,1,32.22,64.97,343.46666666666664,126.47777777777777,6.54,866.2,430.0,980.0,0.496667064,1262.8203160978,4785.1275469546
446,1,20.36,58.84,347.0444444444444,96.56666666666666,4.92,916.3919821826281,440.0,1008.3074534161491,0.154285175,998.1047585312,7363.0070114926
447,1,10.49,89.72,343.46666666666664,64.47777777777777,4.58,930.5,455.0,945.0931677018633,0.689153128,1463.074812529,3581.138320147
448,1,19.33,88.32,343.46666666666664,46.455555555555556,5.3,943.0512249443207,510.0,1028.4006211180124,0.924288993,1393.2297764146,3739.8696020755
449,1,31.82,58.33,347.0444444444444,102.02222222222223,6.17,895.6444444444444,390.0,980.0,0.392066569,1234.0552100158,3561.5528267946
450,1,20.8,78.01,343.47777777777776,111.83333333333333,5.35,885.0334075723831,460.0,1018.4472049689441,0.504323829,1148.9638711567,2852.2147644488
451,1,13.07,7.43,343.46666666666664,87.24444444444444,2.84,990.0222222222222,415.0,1005.0931677018633,0.164418633,844.6256261736,3513.1476173153
452,1,30.18,87.4,343.46666666666664,80.93333333333334,6.55,894.1111111111111,475.0,1005.0,0.742684694,1411.575226056,2004.3677569227
453,1,12.76,97.48,343.16258351893094,70.85555555555555,4.83,916.0356347438753,510.0,1010.0934579439253,0.811967182,1315.8636527227,1858.9825630222
454,1,18.33,70.41,345.96666666666664,261.8222222222222,5.1,742.9287305122494,330.0,1116.8012422360248,0.249578287,1012.5961528191,5907.6337327254
455,1,20.93,63.76,343.46666666666664,110.5111111111111,4.88,900.2561247216036,420.0,1018.276397515528,0.158418515,1020.6290141533,3519.4230589422
456,1,30.31,68.37,343.46666666666664,97.8,6.08,898.1291759465479,430.0,978.3229813664597,0.685091778,1364.6858628465,2026.8356494443
457,1,20.4,17.32,343.16258351893094,97.86666666666666,3.88,960.3111111111111,430.0,1040.0,0.151671229,771.1288512395,3502.0234095303
458,1,14.25,68.28,343.47777777777776,224.35555555555555,4.69,786.9,355.0,975.1242236024844,0.312528351,1043.3304324892,3477.1393422362
459,1,32.89,71.69,343.46666666666664,147.9,6.6,838.162583518931,525.0,1083.307453416149,0.344762529,1295.9659049652,4780.7328896954
460,1,29.56,80.0,347.0444444444444,121.0,6.3,860.9799554565701,505.0,1053.307453416149,0.969102133,1347.4214002002,2597.6197232485
461,1,19.91,12.09,347.0444444444444,110.42222222222222,3.61,953.6636971046771,390.0,1028.1987577639752,0.302215803,784.1914668268,5876.5401172242
462,1,11.63,117.87,343.46666666666664,39.72222222222222,4.97,926.1666666666666,525.0,1025.0,0.773790326,1599.5242652088,1852.8602210933
463,1,31.11,48.37,347.0444444444444,81.55555555555556,5.96,926.2666666666667,430.0,990.0,0.353252364,1169.8971877208,3433.8238946964
464,1,12.37,79.6,347.0444444444444,65.94444444444444,4.46,932.9444444444445,465.0,965.4192546583851,0.923037343,1356.5950685003,3379.9311585203
465,1,19.6,5.96,343.16258351893094,136.69265033407572,3.51,937.0022371364653,385.0,1063.146417445483,0.329111154,854.1265144997,3456.7588085241
466,1,13.91,49.31,343.46666666666664,69.88888888888889,3.99,960.3444444444444,445.0,935.3726708074535,0.191165293,880.4654898969,3466.0656262737
467,1,24.16,90.9,343.46666666666664,65.42222222222222,6.18,915.6347438752784,425.0,963.4627329192547,0.586290946,1315.0629074518,2847.3217923814
468,1,22.16,55.75,347.0444444444444,121.17777777777778,5.18,892.2160356347439,480.0,1048.2919254658384,0.45189519,1163.1529010558,2807.237139106
469,1,20.58,69.96,347.0444444444444,135.1,5.09,866.7594654788419,450.0,1058.2298136645963,0.554244414,1158.4821873493,4790.5214976918
470,3,13.05,405.0,343.46666666666664,30.555555555555557,2.87,1046.8708240534522,495.0,993.5714285714286,0.679944615,666.4784223219,2626.9659842911
471,1,20.31,0.0,343.46666666666664,120.32222222222222,3.46,956.1247216035634,365.0,1023.1832298136646,0.039582663,617.3843033234,7288.2255265305
472,1,10.31,121.15,347.06666666666666,33.51111111111111,5.01,929.0311804008909,440.0,938.7111801242236,0.941687305,1540.7487550547,2471.7622466357
473,1,13.44,91.59,343.46666666666664,63.044444444444444,4.87,927.5278396436526,450.0,958.835403726708,0.614071428,1232.4693448087,4695.5968493847
474,1,19.78,95.0,347.0444444444444,66.37777777777778,3.41,1006.8708240534521,435.0,1023.2608695652174,0.088574034,611.6786983602,7207.1275294561
475,1,6.19,83.13,343.46666666666664,108.94444444444444,3.78,896.9777777777778,500.0,1030.1242236024846,0.237641609,1178.7068769134,6979.3981066722
476,1,20.98,76.9,343.16258351893094,113.95555555555555,5.43,882.5222222222222,450.0,993.0373831775701,0.094335508,1060.8397625303,3444.0528902417
477,1,32.49,54.96,343.46666666666664,132.75555555555556,6.37,869.4777777777778,420.0,980.0,0.383485068,1224.337316802,2767.193709592
478,1,26.01,71.49,343.46666666666664,148.43333333333334,5.75,848.2333333333333,490.0,1118.167701863354,0.495874155,1203.2622749906,4684.5188898631
479,1,20.88,100.43,343.5077951002227,49.32222222222222,5.66,925.1555555555556,525.0,1054.0031152647975,0.753570226,1584.6798963331,1893.6111440731
480,1,20.4,59.06,343.46666666666664,100.74444444444444,4.74,915.2115812917594,445.0,1023.3074534161491,0.211241597,968.0263672569,3460.266332133
481,1,32.53,71.21,343.46666666666664,135.04444444444445,6.57,852.3,435.0,995.0,0.563457797,1327.7316328629,2392.2506720097
482,1,12.56,70.94,343.46666666666664,140.2,4.45,870.0888888888888,385.0,945.2484472049689,0.012329643,973.1549952024,3436.5151514075
483,1,20.36,57.34,343.46666666666664,126.1,4.72,891.9933184855233,445.0,1048.3695652173913,0.209746249,1004.8115033792,6844.0729587485
484,1,11.87,113.66,347.0444444444444,43.21111111111111,5.04,922.9555555555555,485.0,985.0931677018633,0.936547208,1487.8539327844,2710.2446297683
485,1,20.27,62.64,343.46666666666664,152.35555555555555,4.9,861.7037861915368,460.0,1118.1832298136646,0.24042683,990.5941963178,2489.7248639514
486,1,13.3,44.8,343.46666666666664,100.0111111111111,3.85,935.9,460.0,1008.5248447204968,0.02038719,905.9412125534,2413.8831900001
487,1,25.03,63.6,343.46666666666664,133.5222222222222,5.93,872.4333333333333,450.0,1042.608695652174,0.471347147,1225.1036124812,4537.9528034301
488,1,29.56,70.09,347.0444444444444,49.67777777777778,5.92,942.4276169265033,445.0,983.3540372670808,0.770104322,1437.1773048294,1935.7003245996
489,1,20.62,23.06,347.0444444444444,96.91111111111111,3.96,953.619153674833,475.0,1078.2608695652175,0.107608661,803.9723246734,5883.5915184104
490,1,19.96,46.09,347.0444444444444,92.54444444444445,4.41,933.8752783964366,425.0,1013.2608695652174,0.008404856,955.8107628688,3472.2495463121
491,3,29.07,372.14,343.46666666666664,24.38888888888889,4.46,1037.360801781737,520.0,1038.4006211180124,0.843920569,991.9938381358,4435.7444093243
492,1,20.58,63.43,343.16258351893094,94.23333333333333,5.0,918.9532293986637,495.0,1055.0,0.364100624,1096.5376489322,4368.5529210673
493,1,24.99,82.04,343.46666666666664,119.64444444444445,5.9,867.7728285077951,475.0,1041.9254658385094,0.641308283,1352.5209735313,4380.1549573861
494,1,19.78,0.0,347.0444444444444,106.34444444444445,3.41,967.0824053452116,440.0,1088.1832298136646,0.149860389,801.5185017539,3463.4125498062
495,1,30.67,82.74,343.46666666666664,85.6,6.48,892.0555555555555,405.0,975.0,0.478280008,1405.2500404153,2758.6490297439
496,3,13.87,640.0,343.16258351893094,57.27777777777778,2.83,1025.2561247216036,410.0,958.3956386292834,0.145298865,775.3148908551,3378.2596009488
497,1,29.82,101.34,343.46666666666664,119.46666666666667,6.79,840.9111111111112,420.7142857142857,1025.1552795031057,0.906250776,1674.1588819219,2500.341741954
498,1,32.0,66.98,343.46666666666664,150.25555555555556,6.49,842.2,400.0,990.0,0.653874654,1315.9965174655,2726.4996409422
499,1,11.08,90.86,343.46666666666664,124.94444444444444,4.69,867.5222222222222,480.0,1008.6801242236024,0.494442294,1087.0083703876,6823.1531457559
500,1,21.24,84.32,343.46666666666664,183.9,5.3,806.7817371937639,345.0,1043.1211180124224,0.239743189,1145.2043496637,3384.0753425116
501,1,28.8,104.91,347.0444444444444,49.78888888888889,6.61,907.5555555555555,450.0,990.0,0.895202266,1578.7258152436,2673.320391634
502,1,32.5,69.47,347.0444444444444,112.17777777777778,6.58,872.8111111111111,460.0,1030.0,0.597042481,1357.7445708909,2765.6796779209
503,1,28.36,101.38,347.0444444444444,54.2,6.53,906.5777777777778,415.0,955.0,0.892482505,1579.9944149618,1896.9688740461
504,1,21.02,65.02,343.46666666666664,230.34444444444443,4.96,778.9532293986637,390.0,1108.05900621118,0.108711953,1441.6334871238,3355.335379363
505,1,34.09,85.73,343.46666666666664,186.63333333333333,7.64,782.4832962138084,410.0,1008.2608695652174,0.466477753,1813.5102075182,3356.3630506579
506,1,19.87,85.11,343.46666666666664,110.56666666666666,5.35,878.4888888888889,495.0,1083.2919254658384,0.602514117,1580.3445790825,6808.9124860462
507,1,21.64,107.27,343.46666666666664,267.24444444444447,5.96,697.4610244988864,340.0,1088.0124223602484,0.293051648,1694.670567141,2280.2084802174
508,1,11.43,113.49,343.46666666666664,45.93333333333333,5.02,924.5666666666667,490.0,980.3105590062112,0.87972655,2003.0657089254,2896.2219238072
509,2,48.75,0.0,476.6666666666667,162.5,5.6,880.0,386.6666666666667,1040.0,0.705961036,1440.3651980957,3592.7587207798997
510,2,40.0,0.0,480.0,132.5,5.4,765.0,448.75,1043.75,0.716063608,1440.3651980957,3592.7587207798997
511,1,20.4,68.53,343.46666666666664,133.5888888888889,5.09,873.5857461024499,505.0,1078.307453416149,0.173537994,1473.5780167984,3340.879227197
512,2,45.0,0.0,470.0,141.25,5.8,813.75,441.25,1047.5,0.66240327,1440.3651980957,3592.7587207798997
513,1,19.69,60.13,347.0444444444444,98.56666666666666,4.77,913.8975501113586,505.0,1083.2919254658384,0.306487271,1455.2057275535,3342.1232915897
514,2,57.5,0.0,498.75,102.5,8.5,663.75,435.0,1035.0,0.896797286,1440.3651980957,3592.7587207798997
515,1,31.73,60.81,347.0444444444444,163.9111111111111,6.29,830.4555555555555,455.0,1065.0,0.41490899,1541.9382598205,3275.6153043138
516,1,31.8,86.31,343.16258351893094,247.33853006681514,6.84,729.6651785714286,375.0,1043.1308411214952,0.369711957,1751.1521756855,3107.2251797121
517,1,30.4,62.51,343.46666666666664,122.12222222222222,6.08,877.8444444444444,385.0,970.0,0.460451549,1519.0837779915,3111.4084094699
518,1,32.62,45.67,347.0444444444444,121.33333333333333,6.0,889.0666666666667,445.0,1005.0,0.379599106,1544.6639284684,3095.3487974365
519,1,29.09,119.7,346.73719376391983,94.27777777777777,7.27,846.4333333333333,525.0,1055.0,0.974802854,1952.5005608003,2442.5694216814
520,1,20.4,66.89,343.46666666666664,84.83333333333333,4.87,923.3073496659242,445.0,1003.3385093167702,0.154725513,1481.9803535057,5698.9199512798
521,1,22.89,64.71,343.46666666666664,132.96666666666667,5.11,875.1781737193764,490.0,1088.2298136645963,0.477456741,1470.3050395753,2990.5385555859
522,1,21.38,54.91,343.46666666666664,187.32222222222222,4.73,832.2383073496659,400.0,1088.136645962733,0.277699434,1406.400559179,2284.824935649
523,2,37.5,0.0,490.0,97.5,6.5,703.75,425.0,1028.75,0.80318727,1440.3651980957,3592.7587207798997
524,1,21.24,60.32,343.46666666666664,199.0888888888889,4.85,814.8329621380847,395.0,1083.1055900621118,0.262933648,1425.4130771717,5707.6281457984
525,1,20.22,40.98,343.16258351893094,98.66666666666667,3.55,973.8864142538976,425.0,1043.2242990654206,0.01017311,1145.1996740822,3290.198700472
526,1,44.0,0.0,346.25,108.0,6.4,739.0,470.0,1036.6666666666667,0.703025703,1440.3651980957,3592.7587207798997
527,1,26.46,105.98,343.16258351893094,105.70155902004454,6.52,853.7750556792873,505.0,1063.7538940809968,0.543392106,1770.5423434147,2908.4339142794
528,1,19.91,90.0,343.46666666666664,47.24444444444445,3.43,1029.2427616926504,450.0,998.3540372670808,0.008329855,1152.1444133468,3262.3120861644
529,1,30.1,55.56,343.46666666666664,185.38888888888889,5.92,824.554565701559,365.0,1018.3074534161491,0.568405413,1565.9710196874,6398.5284276947
530,1,15.28,81.65,343.46666666666664,116.27777777777777,5.17,879.5768374164811,495.0,1043.524844720497,0.585489943,1664.6423115341,2893.7993684938
531,1,12.92,62.05,343.46666666666664,143.0,4.18,877.8285077951002,485.0,1047.0962732919254,0.134122197,1515.3315857097,3258.6351756706
532,1,20.4,81.93,343.46666666666664,115.37777777777778,5.12,876.5222222222222,425.0,995.0,0.303479796,1532.1512640018,6571.9128887884
533,1,32.0,81.79,343.46666666666664,178.38888888888889,6.79,797.8111111111111,395.0,1015.0,0.504013735,1738.8092288673,2880.7308113196
534,1,21.51,82.14,347.0444444444444,251.57777777777778,5.37,736.2249443207127,340.0,1117.9658385093169,0.298257944,1627.0148806639,5665.5573202993
535,1,28.13,80.38,343.46666666666664,145.7888888888889,5.99,840.6777777777778,470.0,1050.0,0.428775106,1675.6758140916,5562.1564851099
536,1,13.91,56.42,343.46666666666664,101.91111111111111,4.45,920.0444444444445,505.0,1015.1242236024844,0.137689076,1391.7044025221,3242.8534061408
537,1,18.71,110.28,346.43333333333334,105.4,5.83,859.6547884187082,510.0,1051.6459627329193,0.969868254,1971.5691549559,2427.3836492709
538,1,33.29,89.97,343.46666666666664,206.15555555555557,7.62,759.7222222222222,380.0,980.0931677018633,0.617029061,1773.971742795,5552.9225199968
539,2,43.75,0.0,466.6666666666667,115.0,5.4,928.75,426.6666666666667,1013.3333333333334,0.449809053,1440.3651980957,3592.7587207798997
540,1,30.09,90.26,343.46666666666664,72.93333333333334,6.48,899.7555555555556,425.0,965.0,0.820897579,1818.4099359038,2429.4621613285
541,2,32.5,0.0,468.75,68.75,5.5,700.0,477.5,1013.75,0.778143316,1440.3651980957,3592.7587207798997
542,1,19.44,83.06,346.77777777777777,129.4111111111111,5.4,860.3897550111359,490.0,1040.357142857143,0.149424876,1569.5753181645,5646.8280281087
543,1,32.71,82.61,343.46666666666664,131.66666666666666,6.98,842.1222222222223,500.0,1070.0,0.557004306,1798.0683079839,2883.2013005327
544,1,27.11,59.84,343.46666666666664,118.96666666666667,5.6,886.5555555555555,500.0,1080.0,0.574526753,1598.0180328007,5489.9165029239
545,1,31.24,87.53,347.0444444444444,122.94444444444444,6.64,846.0111111111111,415.0,975.0,0.632529807,1769.9219534028,2877.4216812512
546,1,20.58,84.08,343.46666666666664,217.2,5.45,772.4888888888889,400.0,1130.0,0.061282494,1600.0927497713,5543.2741945016
547,1,6.53,53.33,343.46666666666664,82.04444444444445,3.27,955.8129175946548,500.0,1018.5403726708074,0.065619544,1480.4465714441,5560.3833235747
548,1,20.18,85.17,343.46666666666664,110.95555555555555,5.19,879.5768374164811,415.0,983.3074534161491,0.061410383,1587.4552642054,5559.540644878
549,1,6.09,54.49,343.5111111111111,96.66666666666667,3.19,939.6881959910913,490.0,1033.9130434782608,0.211903193,1531.9767777816,3254.8509463779
550,1,32.22,82.62,343.46666666666664,142.3,6.84,832.7444444444444,435.0,1040.0,0.420901962,1724.4801700896,2832.88917276
551,1,27.61,95.37,343.46666666666664,114.75555555555556,6.64,855.445434298441,475.0,1023.3074534161491,0.492572167,1863.3770651334,6346.9648149998
552,1,20.44,12.31,347.0444444444444,68.11111111111111,3.69,994.1982182628062,485.0,1063.2919254658384,0.057542458,1232.9708136748,6428.9558528713
553,1,28.75,0.0,352.5,73.75,4.0,863.75,500.0,1045.0,0.100871333,1440.3651980957,3592.7587207798997
554,1,21.73,92.34,347.05555555555554,176.9,6.07,801.0666666666667,385.0,1015.1552795031056,0.551760119,1618.6166287163,2817.8061500374
555,1,30.76,84.46,343.46666666666664,136.65555555555557,6.65,840.9910913140312,455.0,1018.3385093167702,0.604777434,1740.9444340486,2769.8808969378
556,1,24.76,105.46,344.39461883408075,119.34444444444445,6.21,844.8888888888889,480.0,1030.0,0.626384882,1903.4736780797,2707.8695966391
557,1,31.56,68.15,343.46666666666664,158.82222222222222,6.65,830.8555555555556,435.0,1033.276397515528,0.540412762,1727.4689758706,2734.4435730873
558,2,50.0,0.0,482.5,105.0,7.5,636.25,458.75,1017.5,0.805252435,1440.3651980957,3592.7587207798997
559,1,29.8,85.25,343.5111111111111,74.77777777777777,6.43,903.5333333333333,405.2329192546584,955.8695652173913,0.684335696,1848.1002088903,3438.7059632
560,1,20.84,68.23,343.46666666666664,109.33333333333333,4.95,898.0734966592428,415.0,973.4472049689441,0.240288209,1495.7408247273,3231.4896807413
561,1,16.22,82.69,343.46666666666664,153.23333333333332,5.16,838.4,475.0,1006.9565217391304,0.24858955,1627.3680797235,3201.3028386219
562,1,20.0,48.21,343.46666666666664,105.1,4.57,923.162583518931,435.0,993.4472049689441,0.329193948,1413.6536372029,5478.2048382576
563,1,32.31,79.53,346.74444444444447,99.34444444444445,6.84,876.6926503340758,500.0,1044.7981366459628,0.970166283,2137.1059894352,5038.126038571
564,1,20.13,103.52,350.6222222222222,93.32222222222222,5.72,872.6169265033408,490.0,1068.2608695652175,0.842958885,1807.4042650505,2594.5875056998
565,1,27.38,115.2,343.46666666666664,97.96666666666667,6.71,854.3763919821827,535.0,1063.3695652173913,0.906449778,2124.2196637145,3188.8530072644
566,1,24.72,88.72,348.23333333333335,115.55555555555556,6.05,862.5835189309577,480.0,1041.6304347826087,0.401423701,1659.998426282,2757.4555547029
567,2,45.0,0.0,470.0,118.75,7.0,625.0,472.5,1057.5,0.865316562,1440.3651980957,3592.7587207798997
568,2,45.0,0.0,465.0,126.25,5.8,812.5,453.75,995.0,0.812872098,1440.3651980957,3592.7587207798997
569,1,31.73,92.38,343.46666666666664,177.11111111111111,7.14,790.2783964365257,405.0,1003.276397515528,0.650812395,1811.1800685519,2680.7730974545
570,1,20.09,123.61,343.16258351893094,177.83333333333334,6.33,775.9688195991091,380.0,998.2242990654206,0.539205582,1903.4864581219,5394.6142450871
571,1,23.78,73.69,343.46666666666664,106.23333333333333,5.52,890.924276169265,520.0,1088.0900621118012,0.36821258,1728.6071011045,2655.9284089719
572,2,45.0,0.0,467.5,142.5,5.8,763.75,438.75,1023.75,0.681954474,1440.3651980957,3592.7587207798997
573,1,29.73,73.67,343.46666666666664,79.34444444444445,6.08,909.7444444444444,500.0,1070.0,0.978406157,1831.112250231,2414.263249506
574,2,48.75,0.0,471.6666666666667,127.5,6.75,767.5,453.3333333333333,1068.3333333333333,0.856878184,1440.3651980957,3592.7587207798997
575,2,45.0,0.0,456.25,135.0,5.8,800.0,450.0,1031.25,0.83712939,1440.3651980957,3592.7587207798997
576,1,10.36,105.17,343.47777777777776,109.35555555555555,4.88,871.0333333333333,494.95341614906835,1005.6211180124224,0.968722072,1811.4677181549,3572.8309058141
577,2,45.0,0.0,466.25,170.0,7.0,623.75,423.75,1038.75,0.93659165,1440.3651980957,3592.7587207798997
